tree,total_branch_length,Nigeria,Nigeria_random,Cameroon,Cameroon_random,Democratic Republic of the Congo,Democratic Republic of the Congo_random,Uganda,Uganda_random,Zambia,Zambia_random,Malawi,Malawi_random,Mozambique,Mozambique_random
678,0.0019092853650043212,0.00010245506109125748,6.534521431935444e-05,1.7730221509242028e-05,8.513809755548779e-06,0.00010257752040714095,8.85986037862383e-05,7.472603422512859e-05,2.5723447317797018e-05,5.4967965447634114e-05,0.00014774640190607334,2.7040734477840403e-05,2.2670913049529888e-05,2.16737103784009e-05,3.235094089900281e-05
679,0.0018462477920394146,9.949688711960837e-05,4.6100126876498764e-05,1.8652906148088066e-05,1.3988177598095236e-05,9.990114179126396e-05,0.00011813791516417484,6.736089221593528e-05,1.9557386738868702e-05,5.3559614383584054e-05,0.00010768547997933768,2.8818117885429182e-05,2.066550703794744e-05,2.0090876333833576e-05,1.4293150288557065e-05
680,0.0019122632671429696,9.907838817294111e-05,5.514582722243458e-05,1.9302362708221218e-05,1.2832210322425222e-05,0.00010576456368943622,9.429918951884848e-05,6.750663036938012e-05,1.4507202184660915e-05,5.3325167044963916e-05,9.157851622185881e-05,2.7096897513395092e-05,2.216291816096853e-05,2.0625572740205333e-05,1.8509989358236932e-05
681,0.0018996321970784372,0.00010397976354565067,5.7751053145306064e-05,1.818638798886771e-05,1.4541057617789739e-05,9.732421848086619e-05,9.907668654340874e-05,7.051751272045873e-05,1.765496827950885e-05,5.098284358761923e-05,0.00010039204158672076,2.6347963226239788e-05,2.120984944165862e-05,1.5368410247825707e-05,2.162084772287299e-05
682,0.0018971986919144256,9.069895321121022e-05,6.980683121891526e-05,1.7384916199419346e-05,1.5656507804570922e-05,0.00010314745393369992,8.64846043931492e-05,6.994736752080188e-05,2.5095365491712568e-05,4.851678320273245e-05,0.00011165098386285775,2.6590380365686377e-05,5.351828048675428e-05,1.8356418885436942e-05,1.1759767832707864e-05
683,0.0018984256625164397,0.00010346603647784004,5.981074620777069e-05,1.7478630158691963e-05,1.270887686634619e-05,0.00010216466285985172,0.00010604856725145032,7.32697586131527e-05,3.825004395255002e-05,5.1277884914472174e-05,0.00013033102700451323,2.7463168454393587e-05,5.1966593297566536e-05,1.733363579290337e-05,1.9295622277564883e-05
684,0.001912974693573061,9.329533485899879e-05,5.5322414627172016e-05,1.690770422326307e-05,2.320996541273169e-05,9.14686201951842e-05,0.0001115396496239908,7.097938723254127e-05,2.3380333798484875e-05,5.3520747902359445e-05,0.00010885236386161444,3.0440254663913723e-05,5.035337082352287e-05,1.8373201595925197e-05,1.2714978843689304e-05
685,0.0019151229467559414,9.842595616662685e-05,5.1892104210104085e-05,1.5983055644772657e-05,7.237647486928005e-06,9.567958797819694e-05,0.0001218454184513623,6.473461702502211e-05,1.716216874963648e-05,5.240505950482484e-05,8.517244629645954e-05,3.0640667708591723e-05,4.185458296174899e-05,1.8595389077301133e-05,2.502966778900311e-05
686,0.0019164032114077786,9.654991514481738e-05,6.490033585543906e-05,1.6583023957795736e-05,1.6358149243649294e-05,0.00010396150234346247,0.00011593216586971728,6.830452388424777e-05,2.7011843575123345e-05,5.363419723857302e-05,0.00011687014258844261,2.8681837507395485e-05,6.091359064250312e-05,1.783776607534979e-05,3.113410733282312e-05
687,0.0019328308838603312,9.89310581853127e-05,6.640258200831515e-05,2.0742826181553535e-05,1.4684824406921036e-05,0.00011247955231509488,0.00011394283591090507,6.114752439426185e-05,3.0460790423743767e-05,5.6405001207846146e-05,0.00012747113841191527,2.8925201804063e-05,2.722146309527178e-05,1.9152345193571788e-05,1.2252188180819591e-05
688,0.0019483278645214051,9.881311937835258e-05,5.320105121115479e-05,1.6925779856248255e-05,1.0567839606147583e-05,0.0001037139218171626,9.03712009453978e-05,6.912260516624374e-05,1.2104860627185597e-05,5.3737993585738306e-05,0.00011831832171343721,2.534405062221568e-05,3.618639415600049e-05,2.0091927345561745e-05,2.695216691716521e-05
689,0.0019110459042424306,9.856361001033443e-05,5.564909548928256e-05,1.5670034241462927e-05,1.0671526657935436e-05,0.00010960629002336767,9.373801408221684e-05,7.073373853989148e-05,3.0380005812956877e-05,5.290865327919024e-05,9.579261497593078e-05,2.8713938042772237e-05,3.056371277499132e-05,2.123380357508609e-05,1.772298649638411e-05
690,0.0019492481658463737,9.154509811984857e-05,7.331132054551066e-05,1.7512393550532133e-05,1.3169657724754376e-05,0.000104154609435839,0.00012959666306342757,7.400998465946496e-05,2.0810727409701062e-05,5.283974873279804e-05,0.00011978256659940165,2.832215050314218e-05,3.5123356987889305e-05,1.9894820463168443e-05,2.149803972350357e-05
691,0.00190503094096101,0.0001013541850374488,7.094343594454301e-05,1.92595805342513e-05,3.0361694147886323e-05,0.0001088045684002289,0.0001023099577896723,7.646676847688702e-05,2.653984045347473e-05,5.003616333752151e-05,0.0001185184547026891,2.3013895993628797e-05,2.3319119176435808e-05,1.9815480069777618e-05,2.366040531021573e-05
692,0.0018971405011850122,9.738079153241274e-05,4.5220377257172446e-05,1.866117335951414e-05,1.7301173689828527e-05,0.0001156874275476589,0.0001064411278057279,7.180132279230355e-05,2.8262256560724957e-05,4.936338308138277e-05,0.00016643519513184594,2.7206491256138955e-05,2.1491878226850402e-05,1.872805124785641e-05,1.898160244183291e-05
693,0.0019058905984737904,0.00010500447071117914,6.594525501071391e-05,1.9196173341601893e-05,1.3298902483082102e-05,0.0001092842111557529,0.00011218594194530767,6.66505085924762e-05,2.151146720172272e-05,4.9728942173274913e-05,0.00014701423763556747,2.5271099305302584e-05,2.2380678698380712e-05,1.9314478245328198e-05,1.4079892536766458e-05
694,0.0018918597953635004,9.399614444680635e-05,5.845663244319387e-05,2.1925724915590776e-05,1.428129643933065e-05,0.00010569075459788144,9.787674985506259e-05,6.412137886649947e-05,1.3426666551929946e-05,4.828975273193231e-05,0.0001093465896075856,2.395392717649005e-05,3.305685402016237e-05,1.9005917603098213e-05,8.57849310974745e-06
695,0.0019271990378734577,9.216256405980322e-05,6.995675105311871e-05,2.0287408159756987e-05,1.5260807574301498e-05,0.00010462113061682665,9.346857940695425e-05,7.233330085009326e-05,2.4011385367178487e-05,5.2406007911908825e-05,0.00010709992454669402,2.6870964343275175e-05,3.9495956085728234e-05,1.7794831786014428e-05,1.4409203892088275e-05
696,0.0019112786279878902,9.534217054377159e-05,5.555640084651723e-05,1.965861894909671e-05,1.4940779867887461e-05,9.224177618881793e-05,0.00011423500446113748,7.309247565820149e-05,2.0443136010968093e-05,5.55603442208316e-05,0.0001336365339662676,2.871472572961442e-05,5.508635413646319e-05,1.778444579198738e-05,1.8117465363898027e-05
697,0.0018846012235014848,9.921836968171047e-05,7.343679144744498e-05,2.0304988165421086e-05,2.1773571118300326e-05,9.667678955265369e-05,0.00013287028018431606,6.462837697075426e-05,1.614743717554294e-05,5.1308331867097514e-05,0.00011265104439003599,2.7477403194113223e-05,2.597366388946195e-05,1.681807223555265e-05,1.8964650906896745e-05
698,0.001898942239847283,0.00010394258479246282,5.4866727662389314e-05,1.877169375230441e-05,1.3251747926225008e-05,9.896944752371293e-05,9.26517424339596e-05,6.433056132182607e-05,3.4949633744163315e-05,4.961888862182106e-05,0.00011625402189608595,2.34053697297878e-05,2.4045756417112422e-05,2.4136388869548013e-05,1.4603154458801403e-05
699,0.0018994635523060374,9.730365194569272e-05,3.0038452616746193e-05,1.8174979429326412e-05,9.522167519536526e-06,0.00010433928053363208,0.00011932639808126446,6.666917985630877e-05,2.3041438292315322e-05,4.9332551206405194e-05,0.00010366045495646681,2.6118306330806963e-05,2.037712846780478e-05,2.3620319631538055e-05,1.6614187185565957e-05
700,0.001911246707918827,9.503235411002873e-05,5.2537795956647884e-05,2.1574929198992822e-05,6.68052788645743e-06,0.00010663501583765378,0.00010558847283410346,6.439895106135794e-05,2.2356591976600837e-05,5.3407834471141166e-05,0.00011433701486352702,2.4622246050082838e-05,2.7461101076843835e-05,2.0912730100715662e-05,1.7667546913269737e-05
701,0.0018676101405889233,9.821824799979189e-05,5.2483557856647465e-05,1.7768141305059704e-05,1.6289061749093312e-05,0.00010084189332801394,9.962510888384844e-05,6.0085932934418607e-05,1.340290553727844e-05,5.457018880885688e-05,0.00012043398681898338,2.4030833093716814e-05,2.4050318410001343e-05,1.7395391169514442e-05,2.039313460404672e-05
702,0.001899428667208732,9.51096942647426e-05,5.9406707228008056e-05,1.5559806542426655e-05,1.896470153144145e-05,0.000105521915809593,0.00010682252061999754,6.753134033659312e-05,2.933551950195525e-05,4.946321575341212e-05,0.00012700493472722987,2.4990437644909153e-05,4.386900146047734e-05,1.9618833559479363e-05,1.1521316290725395e-05
703,0.0019106612125755847,0.00010575144297996831,5.4430894896053805e-05,1.766483234347119e-05,2.7731493111151978e-05,0.0001036435599233792,0.00011951694399953811,6.719821116601813e-05,2.120526756032898e-05,5.2636940031396476e-05,0.00011999023394181139,2.524912346884992e-05,3.722338849473038e-05,2.0588370390462428e-05,1.454102594011515e-05
704,0.001881630554452798,0.00010167626741689828,5.740161710678267e-05,1.7864093408777272e-05,1.348948667882115e-05,0.00010958710909702608,0.00011417954153306216,6.869578056231196e-05,2.1168604272955036e-05,5.452342009802636e-05,7.633383462374516e-05,2.4499915836245258e-05,2.3495690186647097e-05,1.9391209882374614e-05,9.842317500591714e-06
705,0.0019426993787943372,0.00010145895868296463,7.901296912306592e-05,1.892002122370743e-05,1.0595077994791143e-05,0.00010354943783219181,0.00014662838692415764,6.745937146737158e-05,2.840497134768945e-05,4.968089472580221e-05,0.00012006266110227578,2.5727815407458913e-05,3.928819520424855e-05,2.001036166237452e-05,1.7611210371228743e-05
706,0.001907024257581015,0.00010335726440720413,5.453817247300747e-05,2.1169790091200933e-05,1.776027193969745e-05,0.00010632303985786047,0.00011397877713352966,6.0375096073319754e-05,3.9803152383322254e-05,5.53337024826689e-05,9.230965481026292e-05,2.7454421484274672e-05,3.269776620590573e-05,1.5343773800105282e-05,2.197348473492993e-05
707,0.0019395162999141695,0.0001062588105192868,5.829672816182532e-05,1.8347385296545258e-05,1.8926289136223483e-05,0.00011109735820434194,0.0001159657311311027,6.123696257588802e-05,1.6632354407451668e-05,5.2663018572532286e-05,0.00012186105159382385,2.7055030148153292e-05,3.485858508996695e-05,2.0076272145897562e-05,1.3102122704674191e-05
708,0.0018933840649252717,9.600735674884873e-05,7.693186797243516e-05,1.8561384193139163e-05,1.8889501614329732e-05,0.00010015517844238174,0.00011237357730556059,6.619723070337312e-05,1.6735102250828174e-05,5.092990425919672e-05,0.00010908452461521017,2.8130709666971147e-05,2.0522999817294742e-05,2.0979627487545827e-05,9.888744689394565e-06
709,0.0018817666941453603,0.00010096856935192943,6.793187028150921e-05,2.0025404844330056e-05,1.444560748177265e-05,9.684519177308496e-05,9.291250414570902e-05,6.846630303908633e-05,2.452583543192011e-05,4.98124799998478e-05,0.0001245425320095606,2.5526884397409364e-05,3.245206975244805e-05,1.9637034142368703e-05,2.6773891035632115e-05
710,0.001895924263683866,0.00010264047003878782,7.947773798762663e-05,1.8897719673423427e-05,1.3345477807377541e-05,9.334576535237013e-05,0.0001057903093890655,6.889551689399074e-05,2.8561660974131846e-05,4.6451882189870505e-05,0.00011192989793716015,2.9204013150875693e-05,2.2633747569192732e-05,2.0148713740502245e-05,1.5531614994917673e-05
711,0.0019347889669030982,0.0001060199801631522,6.418984880795088e-05,1.9453852942807534e-05,2.363053564724332e-05,9.530898294138638e-05,0.0001090610464962575,6.528428289303808e-05,4.0653402511948555e-05,5.229011860030143e-05,0.00013951363743085524,2.5914332241407274e-05,3.8904699047594745e-05,1.9875845664044794e-05,1.9603098864245765e-05
712,0.001911345951193673,9.669846083925054e-05,4.562327982210695e-05,1.724223631578356e-05,1.4197098953759113e-05,0.00010587833863964086,0.00010328938500147634,6.610580704181673e-05,2.394939312073876e-05,5.2659016593697375e-05,0.00010522728557068326,2.180264427641891e-05,4.026758345976973e-05,1.868725638052974e-05,1.1970861285490447e-05
713,0.0019159193697307027,0.00010706739435449326,7.367988399174645e-05,1.6269202718292852e-05,1.4578399003727744e-05,9.477035102974421e-05,0.00010570113472970302,6.747115997560562e-05,1.8790964028908867e-05,5.781876876161389e-05,0.0001083643527443382,2.5088622967246515e-05,2.61929707512658e-05,1.811855205124252e-05,1.5471755849360506e-05
714,0.0018883183702338704,0.00010451826765609743,4.354389357839059e-05,1.629968062026501e-05,1.966566366642464e-05,9.190537280269039e-05,0.00012181712362040794,6.456607155349951e-05,1.8531650486787715e-05,4.8688552966625036e-05,0.00013815988329480416,2.6584843473220158e-05,2.811497813401463e-05,2.0114683166458196e-05,1.8940586688418175e-05
715,0.0019159340589198,0.00010916589286379271,6.379480832070274e-05,2.0378869777857526e-05,1.1815136807097424e-05,0.00010180624557587481,0.00014065424766621982,6.575340736555556e-05,1.0789697146320687e-05,5.046270064652347e-05,0.00011226971974090047,2.5698711700305457e-05,4.269092237568404e-05,2.1335695301629353e-05,2.587517047975365e-05
716,0.0019119493644468295,9.863237584322826e-05,6.374905104641806e-05,1.7463993169133853e-05,1.9434601834604753e-05,9.427863202301871e-05,0.00010416573148799065,6.587821753892189e-05,3.456297215964415e-05,5.467335296821161e-05,0.0001309688553090755,2.4932495094810714e-05,2.0936553451839524e-05,2.2032197541345215e-05,9.321070797511368e-06
717,0.0018818886570518278,9.76381318461123e-05,6.44385315932217e-05,2.2454737440902707e-05,1.4838421205698015e-05,9.672337189674924e-05,9.024545661935569e-05,5.962158231736592e-05,2.0444413752902053e-05,5.872643607030426e-05,0.000117556222454671,2.2937139649212984e-05,3.66689672923466e-05,2.1142419378663993e-05,2.4823688900223097e-05
718,0.0019039269158531494,0.00010181953207318017,5.343401530487281e-05,2.0703950300833204e-05,1.3984784976419458e-05,0.00010092934627514553,0.00010245625244266541,6.733039777827277e-05,1.7775859289013247e-05,5.1784787386772134e-05,9.648741750684455e-05,2.4208647493739787e-05,3.3331291556417406e-05,2.2021983317007787e-05,1.2238080921141018e-05
719,0.0019248621437660024,0.00010164298870634215,6.109189331270819e-05,1.8287556941560005e-05,7.216175788240511e-06,9.996698541823263e-05,8.579994358922879e-05,6.459515394089494e-05,2.433534253721203e-05,5.563729169196603e-05,0.0001343493675286288,2.7911262410055095e-05,2.8779481189001883e-05,2.1539803095768162e-05,1.104781551815575e-05
720,0.0018709552420214394,9.516793011465365e-05,9.164518263731023e-05,1.99604974263903e-05,7.5970223621102395e-06,0.00010428532746231504,0.00010408371615937316,6.035901720450156e-05,1.9931275097809925e-05,5.3880234046193524e-05,0.0001153866350240805,2.4779527099840718e-05,3.93424754119567e-05,2.033112553651061e-05,1.7855583305393568e-05
721,0.001896640617883828,9.938534744727019e-05,7.719940671176216e-05,1.625786956190251e-05,9.053142788410405e-06,0.00010217769362061229,9.955934613785009e-05,6.549482014851738e-05,2.241157837635046e-05,5.118854377949601e-05,0.00012740333974164313,2.4094987467738983e-05,2.5842751927487168e-05,1.758285842500245e-05,2.2589511456048896e-05
722,0.0018777568750651965,9.448083834579998e-05,6.280728910710502e-05,1.610936503333867e-05,2.5410526837590063e-05,0.00010077972905684859,0.0001333633807530576,6.55622087873467e-05,1.6194656391885047e-05,4.868905241517526e-05,0.0001187332499203175,2.1848044037036697e-05,3.4725728024571825e-05,1.8825318604772864e-05,1.825059640940801e-05
723,0.0018856559497013997,0.00010530794031778068,7.775023703709342e-05,1.8287446428590136e-05,1.2708550687649724e-05,9.749516354868172e-05,0.0001108369698854892,6.145573865822332e-05,2.003182338853834e-05,5.778511629432365e-05,0.00011022039210601092,2.3116032543502724e-05,3.372937825565198e-05,1.6175741640168332e-05,1.9486078917026108e-05
724,0.0019022171640775455,9.53782574063197e-05,7.0036216105944e-05,1.816064369732388e-05,2.1587815644253956e-05,9.947112054233486e-05,0.00011264355227655494,6.676790245320387e-05,1.7147306246624973e-05,5.428568177498591e-05,0.00011038729606413348,2.600984390822717e-05,2.73193991168672e-05,1.6994327627624026e-05,1.1930411780960949e-05
725,0.0019011763673122736,0.00010347248185517497,6.717608680332121e-05,1.776644135001275e-05,3.126225442565936e-05,0.00010073275250897275,0.00010560425371087959,6.380690695233096e-05,3.9111543731389434e-05,5.1102820113476614e-05,0.00010792595806170184,2.390355181961087e-05,2.8774632672331482e-05,1.8967595638133376e-05,2.185902037616684e-05
726,0.0018944563828476213,0.00010159737569840786,6.245767397072355e-05,1.6503354979841055e-05,1.4385421544509591e-05,0.00010386619416104855,0.0001107444784943369,7.079256259639316e-05,4.6970196797661845e-05,5.520854047524936e-05,0.00012897157944718085,2.6148704235119582e-05,4.85648305795258e-05,1.9927442371115746e-05,1.430422234510037e-05
727,0.0019478075594623553,0.00010682247565243987,5.613772235508953e-05,1.9769980233537562e-05,1.835157976243793e-05,0.00010086212844138509,0.00010637875548866909,6.533515035070684e-05,9.86755518103872e-06,5.04046967203227e-05,9.086315545729878e-05,2.5075025450635577e-05,3.022221098611085e-05,1.952165544308565e-05,8.483963195398759e-06
728,0.0018934332953269059,0.00010775261131803419,5.418161298978755e-05,1.9516680434521682e-05,1.3360483095075466e-05,9.700822390839073e-05,9.814624738797612e-05,7.016624032670968e-05,2.2590740197199607e-05,5.57009804829135e-05,9.718716250040711e-05,2.5346582784999605e-05,3.5401814088744125e-05,1.942065586862376e-05,2.652317058889097e-05
